,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
365,136.0,D00-ENG,,0.466807,2,,medium,0.37805,Left,3.0,122121
366,181.0,D00-ENG,,0.921137,2,,medium,0.894447,Left,5.0,119451
367,134.0,-IT,,0.508337,2,,medium,0.456376,Left,3.0,124194
368,228.0,D00-SP,,0.999017,4,,medium,0.825387,Left,5.0,114099
369,157.0,D00-IT,,0.496474,2,,low,0.439862,Left,3.0,124157
370,154.0,D00-FN,,,2,,medium,0.449009,Left,3.0,118172
371,266.0,D00-ENG,1.0,0.857333,6,,low,0.107394,Left,4.0,124766
372,140.0,D00-SS,,0.470909,2,,low,0.375037,Left,3.0,116873
373,283.0,D00-SP,,0.813192,6,,medium,0.0790388,Left,5.0,122717
374,307.0,D00-IT,,0.905708,7,,low,0.125275,Left,4.0,111323
375,269.0,D00-SS,,0.961684,5,,medium,0.723119,Left,5.0,114089
376,165.0,D00-SP,,0.826183,6,,low,0.509311,Left,6.0,112629
377,288.0,D00-SP,,0.957496,6,,medium,0.0684884,Left,4.0,115500
378,257.0,D00-ENG,,0.954546,5,,medium,0.824469,Left,5.0,122570
379,279.0,D00-ENG,,0.97356,6,,low,0.147722,Left,4.0,124711
380,258.0,D00-SP,,0.94184,5,,low,0.909107,Left,5.0,122095
381,284.0,D00-SS,,0.926052,6,,low,0.0840148,Left,4.0,113351
382,236.0,D00-SS,,0.892227,5,,low,0.869753,Left,5.0,123220
383,156.0,D00-ENG,,0.427001,2,,low,0.494285,Left,3.0,115417
384,249.0,D00-ENG,,0.814469,5,,low,0.713844,Left,5.0,125904
385,192.0,D00-FN,,1.0,4,,low,0.198123,Left,4.0,124465
386,146.0,D00-SP,,0.446707,2,,low,0.396179,Left,3.0,115254
387,301.0,D00-IT,,0.816023,6,,medium,0.0735235,Left,5.0,115638
388,144.0,D00-FN,,0.469745,2,,low,0.384879,Left,3.0,127161
389,154.0,D00-SS,,,2,,low,0.420521,Left,3.0,114108
390,279.0,D00-SS,,0.832246,6,,low,0.0503368,Left,4.0,121046
391,149.0,D00-SP,,0.579038,2,,low,0.417611,Left,3.0,127338
392,136.0,D00-ENG,,0.488114,2,,low,0.393449,Left,3.0,121149
393,282.0,D00-ENG,,0.85579,6,,medium,0.131401,Left,4.0,122464
394,151.0,D00-ENG,,,2,,low,0.419818,Left,3.0,127269
395,287.0,D00-SS,,0.821559,5,,low,0.145731,Left,4.0,119538
396,127.0,D00-SP,1.0,0.532574,2,,low,0.397773,Left,3.0,123276
397,132.0,D00-PR,,0.485557,2,,low,0.445789,Left,3.0,126260
398,286.0,D00-SS,,0.864143,7,,low,0.0967901,Left,4.0,122641
399,286.0,D00-SP,,0.84759,6,,low,0.0864551,Left,4.0,128130
400,148.0,D00-MT,1.0,0.48607,2,,low,0.357934,Left,3.0,116753
401,245.0,D00-SP,,0.944478,5,,medium,0.920771,Left,5.0,129529
402,264.0,D00-ENG,,0.875616,6,,medium,0.0635948,Left,4.0,125654
403,272.0,D00-ENG,,0.804361,5,,medium,0.845383,Left,6.0,112942
404,257.0,D00-SS,,0.971011,5,,low,0.829357,Left,6.0,123989
405,253.0,D00-SS,,0.850341,6,,medium,0.112386,Left,4.0,120746
406,275.0,D00-SP,,0.803078,7,,medium,0.138814,Left,4.0,122893
407,247.0,D00-SS,,0.587022,2,,medium,0.0951208,Left,4.0,117383
408,131.0,D00-SS,,0.520728,2,,low,0.413425,Left,3.0,121681
409,140.0,D00-SS,,0.45402,2,,medium,0.334903,Left,3.0,118365
410,267.0,-IT,,0.785357,5,,low,0.927001,Left,5.0,119515
411,135.0,D00-SS,,0.543421,2,,low,0.423005,Left,3.0,115657
412,250.0,D00-AD,,0.913081,5,,medium,0.172889,Left,4.0,114488
413,258.0,D00-SP,,0.935496,5,,low,0.860482,Left,5.0,120295
414,126.0,D00-TP,,,2,,low,,Left,,115235
415,148.0,D00-SS,,0.524534,2,,low,0.411353,Left,3.0,112782
416,254.0,D00-SS,,0.906772,5,,low,0.768442,Left,6.0,116244
417,269.0,D00-FN,,0.931232,7,,medium,0.141092,Left,4.0,122390
418,130.0,D00-FN,,0.419646,2,,low,0.386689,Left,3.0,113346
419,151.0,D00-SS,,,2,,medium,0.321574,Left,3.0,118920
420,148.0,D00-SS,,0.525892,2,,low,0.410287,Left,3.0,116048
421,276.0,D00-FN,,0.850814,7,,low,0.0662955,Left,4.0,126572
422,153.0,D00-SP,,0.515227,2,,low,0.338424,Left,3.0,123074
423,147.0,D00-SS,,0.494166,2,,medium,0.480487,Left,3.0,111152
424,152.0,D00-SS,,0.500077,2,,medium,0.373492,Left,3.0,111963
425,309.0,D00-ENG,,0.901192,6,,medium,0.134758,Left,4.0,112823
426,131.0,,1.0,,2,,medium,0.326496,Left,3.0,113714
427,255.0,D00-IT,1.0,0.993674,4,,low,0.937376,Left,5.0,123512
428,232.0,D00-ENG,,0.881695,5,,low,0.881382,Left,5.0,121530
429,245.0,D00-IT,,0.919795,6,,low,0.0921256,Left,4.0,121283
430,149.0,D00-SS,,0.591047,2,,low,0.477208,Left,3.0,126495
431,130.0,D00-SS,,,2,,low,0.357568,Left,3.0,118109
432,223.0,D00-SP,,0.975591,4,,low,0.742119,Left,6.0,114758
433,155.0,D00-ENG,,0.528359,2,,medium,0.438285,Left,3.0,123446
434,309.0,D00-SS,,0.863702,6,,medium,0.159876,Left,4.0,127385
435,150.0,,,0.5594,2,,low,0.444264,Left,3.0,127519
436,267.0,D00-PD,,1.0,4,,low,0.82105,Left,5.0,126598
437,239.0,D00-SP,,0.853945,5,,low,0.863081,Left,5.0,114078
438,140.0,D00-IT,,0.462999,2,,low,0.351448,Left,3.0,121547
439,274.0,D00-SP,,0.754134,6,,medium,0.0671842,Left,4.0,110267
440,219.0,D00-SS,,0.833569,5,,low,0.845179,Left,5.0,122877
441,292.0,D00-ENG,,0.771532,6,1.0,low,0.0644347,Left,4.0,112342
442,254.0,D00-SS,,1.0,5,,low,0.787197,Left,5.0,114883
443,140.0,D00-SS,,0.450076,2,,low,0.355018,Left,3.0,113755
444,227.0,D00-SS,,0.803558,5,,low,0.722984,Left,5.0,117114
445,285.0,D00-SP,,0.95014,6,,medium,0.0739388,Left,4.0,120605
446,267.0,D00-SS,,0.836857,6,,medium,0.105868,Left,4.0,129272
447,130.0,D00-SP,1.0,0.835096,5,,medium,0.949832,Left,4.0,116570
448,277.0,D00-SS,1.0,0.715454,4,,medium,0.17447,Left,5.0,127666
449,181.0,D00-ENG,,0.967347,2,,medium,0.876393,Left,5.0,116956
450,147.0,D00-MT,,0.498369,2,,low,0.374465,Left,3.0,122511
451,160.0,D00-SS,,0.471791,2,,medium,0.406664,Left,3.0,113306
452,181.0,D00-ENG,,0.943981,2,,medium,0.882976,Left,5.0,111490
453,244.0,D00-SS,,0.807119,5,,low,0.730152,Left,6.0,124315
454,159.0,D00-SS,,0.411814,2,,medium,0.37924,Left,3.0,117902
455,219.0,D00-PD,,0.959888,4,,medium,0.876391,Left,6.0,110153
456,246.0,D00-SS,,0.936701,4,,low,0.82398,Left,5.0,121726
457,282.0,D00-ENG,,0.898122,7,,low,0.0603294,Left,5.0,123956
458,250.0,D00-PD,,0.850327,7,,low,0.074683,Left,4.0,124929
459,152.0,D00-PD,,0.555577,2,,medium,0.500259,Left,3.0,118942
460,290.0,D00-SP,,0.858684,6,,low,0.0963616,Left,4.0,118660
461,254.0,D00-SS,1.0,0.938549,6,,medium,0.167459,Left,4.0,120272
462,146.0,D00-IT,,0.494594,2,,medium,0.36504,Left,3.0,126890
463,142.0,D00-PD,,,2,,low,0.409234,Left,3.0,129277
464,157.0,D00-SP,,0.415876,2,,medium,0.419622,Left,3.0,111506
465,139.0,D00-MN,,0.561264,4,1.0,low,0.815411,Left,3.0,128233
466,140.0,,,0.509489,2,,low,0.407935,Left,3.0,114022
467,136.0,,,0.51754,2,,medium,0.423279,Left,3.0,117850
468,65.0,D00-TP,,,1,,high,,Left,,122769
469,140.0,D00-PD,,0.439628,2,,low,0.472785,Left,3.0,110334
470,145.0,D00-SS,,0.523354,2,,low,0.390568,Left,3.0,122196
471,306.0,D00-SP,,0.791676,6,,low,0.143209,Left,4.0,114732
472,153.0,D00-PD,,0.493435,2,,medium,0.492123,Left,3.0,127663
473,256.0,D00-SP,,0.973377,5,,low,0.860673,Left,5.0,115161
474,129.0,D00-PD,,0.528489,2,,low,0.435509,Left,3.0,118332
475,156.0,D00-ENG,,0.53334,2,,low,0.353424,Left,3.0,113683
476,249.0,D00-ENG,,0.81377,5,,medium,0.532542,Left,4.0,123002
477,279.0,D00-PR,,0.899495,7,,medium,0.110324,Left,4.0,128007
478,267.0,D00-ENG,,0.88944,5,,medium,0.856007,Left,5.0,114607
479,149.0,D00-SS,,0.492048,2,,low,0.400385,Left,3.0,111426
480,257.0,D00-FN,,1.0,4,,medium,0.865131,Left,5.0,112922
481,148.0,D00-SS,,0.448368,2,,low,0.506267,Left,3.0,128121
482,259.0,D00-FN,,0.811918,5,,low,0.913081,Left,5.0,122494
483,133.0,D00-SS,,0.540028,2,,low,0.445792,Left,3.0,129968
484,155.0,D00-IT,,,2,,low,0.375834,Left,3.0,119953
485,233.0,D00-SP,1.0,0.773724,4,,low,0.851413,Left,4.0,120814
486,155.0,D00-SP,,0.537898,2,,low,0.345641,Left,3.0,111268
487,137.0,D00-MT,,0.499224,2,,medium,0.431535,Left,3.0,122098
488,293.0,D00-MT,,0.854579,6,,medium,0.0545491,Left,5.0,117626
489,148.0,D00-SP,,0.500283,2,,low,0.431431,Left,3.0,114930
490,152.0,D00-SS,,0.48698,2,,medium,0.33034,Left,3.0,110332
491,147.0,D00-SS,,0.568631,2,,medium,0.394789,Left,3.0,115320
492,132.0,D00-PD,,,2,,low,0.415451,Left,3.0,124713
493,129.0,D00-ENG,,0.513554,2,,medium,0.477989,Left,3.0,116399
494,264.0,D00-ENG,,0.806329,6,,low,0.130812,Left,4.0,127255
495,147.0,D00-SS,,,2,,medium,0.403552,Left,3.0,129295
496,308.0,,,0.899341,7,,medium,0.0871585,Left,5.0,126051
497,297.0,,,0.845922,6,,medium,0.108951,Left,4.0,114153
498,158.0,D00-SP,,0.524137,2,,medium,0.450892,Left,3.0,112651
499,153.0,D00-SP,,,2,,low,0.38378,Left,3.0,112749
500,256.0,D00-SS,,0.865061,4,,high,0.934527,Left,5.0,112605
501,257.0,,,0.664783,4,,low,0.109201,Left,3.0,112817
502,135.0,D00-SS,,0.547706,2,,low,0.506959,Left,3.0,123250
503,309.0,D00-ENG,,0.898287,6,,medium,0.0777053,Left,4.0,126387
504,244.0,,,0.803782,7,,medium,0.162268,Left,5.0,115710
505,135.0,D00-SS,,0.475386,2,,low,0.426055,Left,3.0,127613
506,257.0,D00-SS,,0.909612,5,,low,0.834201,Left,5.0,122594
507,271.0,D00-SS,,0.987592,6,,low,0.135684,Left,4.0,114297
508,228.0,D00-SS,,0.953012,4,,low,0.896019,Left,5.0,124577
509,159.0,D00-SS,,0.563008,2,,low,0.433556,Left,3.0,117532
510,134.0,D00-ENG,,0.763889,4,,low,0.478137,Left,3.0,114306
511,233.0,,,1.0,5,,medium,0.957468,Left,5.0,118010
512,222.0,D00-PD,,0.914559,5,,low,0.89439,Left,6.0,112889
513,229.0,,,0.96636,4,,medium,0.869165,Left,6.0,125563
514,145.0,D00-ENG,,0.524136,2,,low,0.497612,Left,3.0,125146
515,302.0,D00-IT,,0.854676,7,,medium,0.0502464,Left,5.0,128136
516,296.0,D00-SS,,0.785743,7,,low,0.0668704,Left,4.0,126995
517,155.0,,,0.529512,2,,medium,0.441061,Left,3.0,126357
518,281.0,D00-SS,,0.682387,6,,medium,0.161742,Left,5.0,121717
519,131.0,D00-SP,,0.530691,2,,medium,0.420331,Left,3.0,128945
520,142.0,,,,2,,medium,0.425657,Left,3.0,114170
521,217.0,D00-SS,,0.956739,4,,medium,0.883881,Left,5.0,121533
522,138.0,D00-FN,,0.802477,4,,medium,0.492287,Left,3.0,129577
523,261.0,D00-SS,,0.857789,5,,low,0.802307,Left,5.0,125110
524,274.0,D00-SS,,0.768977,6,,low,0.109097,Left,4.0,110349
525,156.0,D00-FN,,0.51375,2,,high,0.35609,Left,3.0,126699
526,135.0,D00-SS,,0.485912,2,,low,0.47448,Left,3.0,115615
527,219.0,D00-SS,,0.959069,4,,low,0.823709,Left,5.0,113883
528,227.0,D00-SS,1.0,0.812506,5,,medium,0.793791,Left,5.0,117878
529,160.0,D00-SS,1.0,0.49539,2,1.0,low,0.513384,Left,3.0,120356
530,135.0,D00-FN,,0.467866,2,,medium,0.398806,Left,3.0,114151
531,310.0,D00-ENG,,0.75105,6,,medium,0.0637362,Left,4.0,129084
532,255.0,D00-ENG,,0.986099,6,,low,0.166139,Left,4.0,118288
533,262.0,D00-SS,,0.890931,5,,medium,0.831463,Left,6.0,110709
534,296.0,D00-ENG,,0.976862,7,,low,0.10881,Left,4.0,121934
535,149.0,D00-SS,,0.517206,2,,low,0.396555,Left,3.0,119386
536,257.0,D00-ENG,,0.963915,5,,medium,0.912589,Left,5.0,118353
537,241.0,D00-SS,,1.0,5,,low,0.719759,Left,5.0,128677
538,150.0,D00-SP,,0.542705,2,,low,0.485358,Left,3.0,110778
539,131.0,D00-SS,,0.571701,2,,low,0.330653,Left,3.0,126138
540,262.0,D00-ENG,1.0,0.913076,6,,low,0.103638,Left,4.0,125520
541,278.0,D00-SS,,0.862237,7,,low,0.0979844,Left,4.0,128971
542,158.0,,,0.481851,2,,low,0.402155,Left,3.0,118181
543,232.0,D00-PD,,0.99044,4,,medium,0.905487,Left,5.0,122542
544,307.0,D00-SP,,0.908472,5,,low,0.164183,Left,4.0,118776
545,244.0,,,0.782324,7,,medium,0.133849,Left,5.0,113097
546,147.0,D00-SS,,0.54172,2,,low,0.489437,Left,3.0,117260
547,237.0,D00-SS,,0.80496,5,,medium,0.74484,Left,5.0,110675
548,140.0,D00-SP,,0.457325,2,,low,0.360823,Left,3.0,122448
549,127.0,D00-SS,,0.587763,2,,low,0.429998,Left,3.0,120817
550,244.0,D00-FN,,0.857182,6,,low,0.17876,Left,4.0,129301
551,149.0,D00-MT,,,2,,low,0.495922,Left,3.0,124796
552,258.0,D00-ENG,,0.874213,6,,low,0.155678,Left,4.0,122722
553,143.0,D00-MT,,,2,,low,0.335643,Left,3.0,124227
554,127.0,D00-SS,,0.575335,2,,medium,0.450781,Left,3.0,126627
555,137.0,D00-SS,,0.512045,2,,medium,0.466096,Left,3.0,125797
556,129.0,D00-IT,,0.502333,2,,medium,0.439557,Left,3.0,127127
557,243.0,D00-ENG,,0.922086,5,,medium,0.779212,Left,6.0,120653
558,251.0,D00-MT,,0.980793,4,,medium,0.837694,Left,5.0,126473
559,263.0,D00-MT,1.0,0.921653,4,,low,0.792673,Left,5.0,125995
560,219.0,D00-SP,,0.832347,6,,low,0.286379,Left,5.0,122854
561,264.0,D00-SP,,0.89679,4,,medium,0.815085,Left,5.0,125909
562,127.0,-IT,,0.559907,2,,medium,0.440033,Left,3.0,119346
563,302.0,D00-PR,,0.941662,6,,low,0.101439,Left,4.0,114446
564,161.0,D00-IT,,0.541106,2,,low,0.387751,Left,3.0,124430
565,144.0,D00-PD,1.0,0.403695,2,,low,0.408647,Left,3.0,129826
566,141.0,D00-MT,,,2,,medium,0.442755,Left,3.0,128439
567,245.0,D00-IT,,1.0,6,,low,0.10924,Left,4.0,120330
568,133.0,D00-ENG,,0.576318,2,,low,0.433938,Left,3.0,122359
569,141.0,D00-SS,1.0,0.500763,2,,low,0.423381,Left,3.0,116716
570,292.0,D00-SP,,0.869592,6,,low,0.0608519,Left,4.0,118611
571,153.0,D00-MN,,,2,,low,0.471548,Left,3.0,119681
572,254.0,D00-SS,,1.0,7,,low,0.0901558,Left,4.0,127209
573,135.0,D00-SS,,0.538629,2,,low,0.451085,Left,3.0,128474
574,275.0,D00-MN,,0.802382,6,,low,0.158134,Left,4.0,119898
575,239.0,D00-SS,,0.875509,5,,low,0.817851,Left,5.0,129985
576,269.0,D00-ENG,,0.895101,5,,low,0.886346,Left,5.0,124236
577,150.0,D00-SP,1.0,0.491126,2,,medium,0.330838,Left,3.0,112692
578,261.0,D00-SS,,0.830262,5,,low,0.852001,Left,5.0,113504
579,126.0,,,0.59959,2,,low,0.372856,Left,3.0,129486
580,282.0,D00-MT,,0.708557,2,,low,0.362735,Left,5.0,115985
581,154.0,D00-ENG,,0.484219,2,,low,0.341997,Left,3.0,124966
582,222.0,D00-IT,,0.872098,5,,low,0.835468,Left,5.0,129368
583,247.0,D00-ENG,,0.872026,6,,low,0.152731,Left,4.0,120779
584,232.0,D00-ENG,,1.0,4,,medium,0.78583,Left,5.0,121380
585,131.0,D00-SS,,0.929321,3,,low,0.597229,Left,4.0,128313
586,141.0,D00-MT,,0.46087,2,,medium,0.405097,Left,3.0,111325
587,259.0,D00-PD,,0.97294,5,,low,0.780662,Left,6.0,120385
588,292.0,D00-SP,,0.794585,6,,low,0.166041,Left,4.0,112520
589,239.0,D00-PD,,0.862413,4,,low,0.836953,Left,5.0,121918
590,284.0,D00-SS,,0.875488,6,,medium,0.112887,Left,4.0,116074
591,243.0,D00-ENG,,0.924724,5,,medium,0.951582,Left,5.0,129340
592,243.0,D00-SP,,0.923613,5,,medium,0.858164,Left,5.0,125669
593,140.0,D00-SS,,0.514718,2,,low,0.348528,Left,3.0,118711
594,228.0,D00-SP,,0.90043,4,,low,0.847555,Left,5.0,126454
595,139.0,D00-MT,,0.519777,2,,low,0.372463,Left,3.0,110219
596,285.0,D00-ENG,,0.843965,7,,low,0.0727256,Left,4.0,117212
597,143.0,D00-SS,,0.528891,2,,medium,0.517272,Left,3.0,119189
598,137.0,D00-SS,,,2,,low,0.336364,Left,3.0,121237
599,155.0,D00-SS,,0.549477,2,,low,0.361909,Left,3.0,120830
600,154.0,D00-SP,1.0,,2,,medium,0.417145,Left,3.0,113952
601,272.0,D00-PR,,0.865514,6,,low,0.135555,Left,5.0,128391
602,147.0,D00-SP,,0.579625,2,,low,0.405905,Left,3.0,118549
603,269.0,D00-SS,,0.87432,6,,low,0.0413017,Left,4.0,118323
604,267.0,D00-SP,1.0,0.997094,6,,low,0.0777474,Left,4.0,113606
605,151.0,D00-FN,,0.472944,2,,medium,0.49467,Left,3.0,122178
606,280.0,D00-SS,,0.736121,6,,medium,0.131128,Left,4.0,123241
607,253.0,D00-MT,,1.0,4,,low,0.799626,Left,5.0,117841
608,140.0,,,0.508459,2,,low,0.469581,Left,3.0,121894
609,261.0,D00-FN,,0.876483,6,,medium,0.0933143,Left,4.0,119500
610,156.0,D00-SS,,,2,,medium,0.473579,Left,3.0,117648
611,301.0,D00-ENG,,0.852677,6,,low,0.114285,Left,4.0,112331
612,268.0,D00-ENG,,0.917065,6,,medium,0.0715477,Left,4.0,117967
613,152.0,D00-ENG,,0.553169,2,,medium,0.34708,Left,3.0,114165
614,255.0,D00-ENG,,0.499453,3,,high,0.784864,Left,5.0,116199
615,152.0,D00-SP,,0.824849,6,,low,0.197001,Left,2.0,123064
616,285.0,D00-SS,,0.880134,6,,medium,0.163842,Left,4.0,126446
617,255.0,D00-ENG,,0.711271,2,,low,0.717684,Left,3.0,124969
618,161.0,D00-IT,,0.724802,6,,medium,0.873566,Left,4.0,113600
619,252.0,D00-IT,,0.919196,5,,low,0.893365,Left,5.0,127785
620,151.0,D00-ENG,,,2,,high,0.402517,Left,3.0,126625
621,239.0,D00-PD,,0.96095,5,,low,0.796385,Left,5.0,116315
622,289.0,D00-PD,,0.889115,7,,low,0.091955,Left,4.0,117336
623,275.0,D00-SS,,0.900012,4,,medium,0.829037,Left,5.0,111658
624,235.0,D00-ENG,,0.820261,4,,low,0.952426,Left,5.0,129755
625,132.0,D00-SS,,0.538856,5,,low,0.287958,Left,5.0,112394
626,157.0,D00-MT,,0.534037,2,,medium,0.435371,Left,3.0,121911
627,151.0,D00-SP,,0.484848,2,,low,0.389308,Left,3.0,123547
628,140.0,D00-SP,,0.579844,2,,low,0.362828,Left,3.0,123044
629,132.0,D00-IT,,,2,,medium,0.358813,Left,3.0,116350
630,126.0,D00-SP,,0.462934,2,,medium,0.33578,Left,3.0,126220
631,150.0,D00-SS,,0.479289,2,,medium,0.429811,Left,3.0,112110
632,257.0,D00-FN,,0.947391,5,,medium,0.914286,Left,5.0,124574
633,157.0,D00-SS,,0.549122,2,,medium,0.440667,Left,3.0,125211
634,143.0,D00-ENG,,0.530645,2,,low,0.455337,Left,3.0,116423
635,136.0,D00-PD,,,2,,medium,0.450594,Left,3.0,116018
636,257.0,D00-SP,,0.854991,6,,medium,0.137589,Left,4.0,122554
637,130.0,D00-SS,1.0,0.565241,2,,medium,0.356063,Left,3.0,122630
638,224.0,D00-ENG,,1.0,4,,medium,0.833915,Left,5.0,116030
639,256.0,D00-IT,,0.761846,6,,low,0.122878,Left,4.0,127345
640,128.0,D00-IT,,0.424956,2,,low,0.453666,Left,3.0,119294
641,132.0,D00-ENG,,,2,,low,0.315318,Left,3.0,114329
642,131.0,D00-ENG,,0.474648,2,,low,0.355895,Left,3.0,128386
643,160.0,D00-ENG,,0.592517,2,,medium,0.40883,Left,3.0,113696
644,265.0,D00-ENG,,0.588614,6,,low,0.47674,Left,3.0,128397
645,160.0,D00-SP,,0.587317,2,,low,0.428188,Left,3.0,125675
646,144.0,D00-IT,,0.536439,2,,medium,0.348476,Left,3.0,129723
647,128.0,D00-SP,,,2,,low,0.479335,Left,3.0,128702
648,131.0,D00-SS,,0.562548,2,,low,0.426118,Left,3.0,111699
649,161.0,D00-IT,,,2,,medium,0.449025,Left,3.0,129743
650,151.0,D00-IT,,0.562491,2,,medium,0.427357,Left,3.0,116924
651,154.0,,,0.460755,2,,medium,0.334188,Left,3.0,125354
652,272.0,D00-PD,,0.908528,6,,medium,0.154145,Left,4.0,119649
653,246.0,,,0.850789,6,,medium,0.0784158,Left,4.0,127380
654,129.0,D00-SS,,0.587474,2,,medium,0.472517,Left,3.0,125954
655,151.0,D00-PD,,0.490706,2,,low,0.37016,Left,3.0,116502
656,309.0,D00-ENG,,0.833474,6,,low,0.102102,Left,4.0,115248
657,148.0,,,0.504387,2,,low,0.33269,Left,3.0,123219
658,309.0,D00-ENG,,0.816079,7,,low,0.0743596,Left,4.0,112770
659,254.0,D00-MT,,0.870856,4,,low,0.829746,Left,5.0,127799
660,128.0,D00-SS,,0.456057,2,,low,0.403237,Left,3.0,128122
661,296.0,D00-IT,,0.726198,4,,medium,0.532257,Left,2.0,128188
662,154.0,D00-IT,,,2,,low,0.526101,Left,3.0,124491
663,148.0,D00-SP,,0.587357,2,,low,0.429558,Left,3.0,112231
664,250.0,D00-SS,,0.835159,6,,medium,0.0956002,Left,4.0,126249
665,157.0,D00-SS,,0.581181,2,,low,0.490337,Left,3.0,113819
666,157.0,D00-FN,,0.483351,2,,low,0.362352,Left,3.0,114976
667,258.0,D00-ENG,,0.935781,4,,medium,0.964426,Left,5.0,129463
668,137.0,D00-SP,,0.465466,2,,medium,0.378473,Left,3.0,122757
669,260.0,D00-ENG,,0.98364,6,,low,0.141194,Left,4.0,117074
670,144.0,D00-SS,,0.558429,2,,low,0.447427,Left,3.0,125736
671,246.0,D00-SS,,0.86315,6,,low,0.121288,Left,4.0,123856
672,308.0,D00-IT,,0.827759,6,,medium,0.120467,Left,4.0,112515
673,129.0,D00-ENG,,0.487182,2,,medium,0.395288,Left,3.0,119418
674,145.0,D00-ENG,,0.512592,2,,medium,0.374491,Left,3.0,117405
675,224.0,D00-FN,,0.421574,7,,medium,0.293154,Left,5.0,122159
676,137.0,D00-MT,,0.512137,2,,medium,0.389815,Left,3.0,128042
677,155.0,D00-SS,,0.434123,2,,low,0.439222,Left,3.0,123012
678,244.0,D00-IT,,0.930708,6,,medium,0.125593,Left,5.0,116629
679,131.0,,,0.521906,2,,medium,0.418876,Left,3.0,122778
680,272.0,D00-SS,,0.854549,7,,medium,0.11795,Left,4.0,117879
681,270.0,D00-PD,,0.838803,6,,low,0.121467,Left,4.0,128953
682,149.0,D00-SS,,0.441861,2,,low,0.388757,Left,3.0,114684
683,225.0,D00-PD,,0.861425,5,,low,0.878312,Left,5.0,127999
684,153.0,D00-SP,,0.530083,2,,medium,0.415223,Left,3.0,122309
685,159.0,D00-SS,,0.53486,2,,low,0.44786,Left,3.0,113647
686,152.0,D00-PD,,0.439785,2,,low,0.340778,Left,3.0,117860
687,132.0,D00-ENG,,0.513685,2,,low,0.326522,Left,3.0,120747
688,135.0,D00-SS,,0.48677,2,,medium,0.432188,Left,3.0,110609
689,272.0,D00-SS,,0.996387,4,,medium,0.75132,Left,5.0,113980
690,255.0,D00-PR,,0.824835,5,,medium,0.890563,Left,5.0,119066
691,157.0,D00-SS,,0.491066,2,,medium,0.413604,Left,3.0,129314
692,266.0,D00-SP,,0.971684,6,,low,0.135719,Left,4.0,124771
693,278.0,D00-SS,,0.766256,7,,low,0.148642,Left,4.0,123988
694,153.0,D00-SP,,0.58843,5,,low,0.546395,Left,4.0,113162
695,243.0,D00-MT,,0.980298,5,,low,0.935405,Left,6.0,125842
696,301.0,D00-MT,,0.921235,7,,low,0.0593121,Left,4.0,126735
697,236.0,,,0.900681,5,,low,0.85825,Left,5.0,128908
698,268.0,D00-IT,,0.861395,6,,medium,0.150083,Left,4.0,122510
699,148.0,D00-SS,,,2,,low,0.360269,Left,3.0,118531
700,269.0,D00-FN,,0.925054,6,,medium,0.072857,Left,4.0,123131
701,216.0,D00-SS,,0.51287,5,,low,0.807773,Left,3.0,128269
702,254.0,D00-SP,,0.947934,5,,low,0.89426,Left,6.0,124719
703,263.0,,,0.864399,5,,low,0.0906347,Left,4.0,110307
704,308.0,,,0.877051,7,,medium,0.10985,Left,5.0,113551
705,254.0,D00-SS,,1.0,5,,low,0.794378,Left,5.0,112994
706,129.0,D00-MT,,0.585855,2,,high,0.479842,Left,3.0,120768
707,246.0,D00-ENG,,0.84338,5,,low,0.728477,Left,5.0,128476
708,148.0,D00-FN,,0.538478,2,,medium,0.46753,Left,3.0,119222
709,265.0,D00-SS,,0.84983,6,,medium,0.103796,Left,5.0,126838
710,160.0,D00-FN,,0.542536,2,,low,0.397755,Left,3.0,125938
711,243.0,D00-SP,,1.0,5,,medium,0.763319,Left,5.0,113653
712,279.0,D00-SP,,0.868379,6,,medium,0.1192,Left,4.0,124736
713,295.0,D00-FN,,0.863272,6,,low,0.056518,Left,4.0,115730
714,155.0,D00-PD,,0.515638,2,,medium,0.414536,Left,3.0,126870
715,258.0,D00-PD,,0.813774,7,,low,0.146593,Left,4.0,127908
716,129.0,D00-SS,,0.543718,2,,low,0.432276,Left,3.0,122696
717,270.0,D00-SS,,0.992405,5,,low,0.881872,Left,5.0,128178
718,273.0,D00-SP,,0.955133,4,,medium,0.832521,Left,6.0,125693
719,129.0,D00-MT,,0.539119,2,,high,0.429893,Left,3.0,129788
720,274.0,D00-SS,,0.875093,5,,low,0.779126,Left,5.0,113543
721,274.0,D00-SS,,0.796809,6,,low,0.119996,Left,4.0,112794
722,279.0,D00-ENG,,0.782689,5,,low,0.0609149,Left,4.0,126392
723,266.0,D00-SP,,0.911874,5,,medium,0.730274,Left,5.0,127097
724,303.0,D00-SS,,0.817033,6,,medium,0.0842225,Left,4.0,112935
725,136.0,,,,2,,medium,0.420815,Left,3.0,118877
726,245.0,D00-SS,,0.872162,5,,medium,0.763535,Left,5.0,124416
727,271.0,D00-FN,,0.930623,6,,medium,0.115811,Left,4.0,115335
728,227.0,D00-SP,,0.952483,5,,medium,0.881847,Left,5.0,116707
729,139.0,D00-TP,,,1,,medium,,Left,,123723
