,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status,dept_id,dept_name,dept_head
228,280.0,,0.957407,6,,low,0.158427,Left,4.0,115874,37,Male,Married,D00-SP,Support,Amelia Westray
229,249.0,,0.697713,3,,medium,0.781751,Left,5.0,119371,50,Male,Married,D00-MT,Marketing,Reuben Swann
230,224.0,,0.469179,7,,medium,0.19819,Left,5.0,122758,39,Female,Married,D00-FN,Finance,Aanchal J
231,160.0,,0.426595,2,,medium,0.3736,Left,3.0,129865,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
232,273.0,,0.850542,4,,low,0.811183,Left,5.0,120433,24,Female,Unmarried,D00-MN,Management,Ellie Trafton
233,143.0,,0.562405,2,,medium,0.420525,Left,3.0,129655,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
234,298.0,,0.965138,6,,low,0.0946862,Left,4.0,115706,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
235,239.0,,1.0,5,,low,0.843067,Left,6.0,115424,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
236,251.0,,0.944582,4,,medium,0.829317,Left,5.0,125406,25,Female,Unmarried,D00-MT,Marketing,Reuben Swann
237,160.0,,0.492099,2,,low,0.363487,Left,3.0,113247,28,Female,Married,D00-SS,Sales,Edward J Bayley
238,140.0,,0.536804,2,,medium,0.376617,Left,3.0,121907,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
239,136.0,,0.515691,2,,low,0.368244,Left,3.0,123674,25,Female,Unmarried,,,
240,142.0,,0.538917,2,,low,0.355897,Left,3.0,127169,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
241,260.0,,0.513827,4,,medium,0.588318,Left,3.0,126524,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
242,290.0,,0.76584,6,,medium,0.0827398,Left,5.0,126214,31,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
243,245.0,,0.835256,5,,low,0.829798,Left,5.0,113303,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
244,124.0,,,3,,low,,Left,,116012,25,Female,Unmarried,D00-TP,Temp,Micheal Zachrey
245,289.0,,0.852163,7,,low,0.0703123,Left,4.0,112487,51,Female,Married,D00-SS,Sales,Edward J Bayley
246,257.0,,1.0,5,,medium,0.886461,Left,5.0,118135,22,Female,Unmarried,D00-FN,Finance,Aanchal J
247,233.0,,1.0,4,,low,0.714841,Left,5.0,112968,25,Female,Unmarried,D00-IT,IT,Henry Adey
248,269.0,,0.797653,6,,low,0.071595,Left,4.0,123099,27,Female,Married,D00-IT,IT,Henry Adey
249,228.0,,0.937202,4,,low,0.745604,Left,5.0,118080,25,Male,Unmarried,,,
250,119.0,,,2,,medium,,Left,,116287,22,Female,Unmarried,D00-TP,Temp,Micheal Zachrey
251,248.0,,1.0,5,,medium,0.836733,Left,5.0,122086,24,Female,Unmarried,D00-PD,Product,Darcy Staines
252,261.0,,0.828202,6,,medium,0.153197,Left,4.0,120176,26,Female,Married,D00-FN,Finance,Aanchal J
253,218.0,,0.971004,4,,low,0.75095,Left,5.0,115770,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
254,172.0,,,5,,low,0.383471,Left,2.0,113487,47,Male,Married,D00-SS,Sales,Edward J Bayley
255,270.0,1.0,0.822992,5,,medium,0.777664,Left,5.0,129531,23,Female,Unmarried,D00-SP,Support,Amelia Westray
256,257.0,,0.797304,6,,low,0.114947,Left,4.0,121175,50,Female,Married,D00-SP,Support,Amelia Westray
257,128.0,,0.517344,2,,low,0.390653,Left,3.0,113196,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
258,151.0,,0.545662,2,,low,0.380905,Left,3.0,113595,43,Male,Married,D00-IT,IT,Henry Adey
259,145.0,,0.538776,2,,low,0.33669,Left,3.0,123762,23,Female,Unmarried,D00-IT,IT,Henry Adey
260,135.0,,0.527794,2,,low,0.341672,Left,3.0,113326,24,Female,Unmarried,D00-IT,IT,Henry Adey
261,304.0,,0.82532,6,,low,0.115863,Left,4.0,123610,31,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
262,136.0,,0.546984,2,,low,0.318171,Left,3.0,128970,25,Female,Unmarried,D00-IT,IT,Henry Adey
263,132.0,,0.520296,2,,medium,0.374531,Left,3.0,128674,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
264,248.0,,1.0,5,,medium,0.700604,Left,5.0,111481,24,Female,Unmarried,D00-SP,Support,Amelia Westray
265,141.0,,0.529515,2,,low,0.394023,Left,3.0,119885,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
266,132.0,,0.571622,5,,low,0.301249,Left,5.0,129693,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
267,147.0,,,2,,low,0.475132,Left,3.0,122010,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
268,149.0,,0.517082,2,,low,0.428383,Left,3.0,124075,23,Female,Unmarried,D00-SP,Support,Amelia Westray
269,129.0,,,2,,low,0.488907,Left,3.0,110457,40,Female,Married,D00-MN,Management,Ellie Trafton
270,151.0,,0.498054,2,,low,0.385963,Left,3.0,114524,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
271,144.0,,0.576558,2,,low,0.465891,Left,3.0,119723,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
272,159.0,,0.525789,2,,medium,0.441667,Left,3.0,129013,24,Female,Unmarried,D00-PD,Product,Darcy Staines
273,156.0,,0.495712,2,,medium,0.485934,Left,3.0,117715,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
274,146.0,,0.519571,2,,low,0.426425,Left,3.0,113703,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
275,150.0,,0.425017,2,,low,0.481675,Left,3.0,121622,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
276,236.0,,1.0,3,,medium,0.319276,Left,4.0,126087,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
277,262.0,,0.901248,5,,low,0.717886,Left,5.0,117187,24,Female,Unmarried,D00-IT,IT,Henry Adey
278,143.0,,0.525877,2,,medium,0.354678,Left,3.0,129025,25,Female,Unmarried,D00-FN,Finance,Aanchal J
279,244.0,,0.867343,6,,medium,0.129053,Left,4.0,126377,52,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
280,249.0,,0.983261,4,,low,0.809117,Left,5.0,124473,23,Female,Unmarried,D00-IT,IT,Henry Adey
281,151.0,,0.539141,2,,low,0.452634,Left,3.0,122410,24,Female,Unmarried,D00-MN,Management,Ellie Trafton
282,271.0,,0.946384,5,,low,0.934184,Left,5.0,121359,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
283,266.0,,0.904513,5,,medium,0.7857,Left,5.0,117699,22,Female,Unmarried,D00-FN,Finance,Aanchal J
284,263.0,,0.989693,5,,low,0.828111,Left,6.0,111203,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
285,242.0,,0.900549,5,,medium,0.820155,Left,5.0,128209,22,Female,Unmarried,D00-SP,Support,Amelia Westray
286,309.0,,0.875607,6,,low,0.0870366,Left,4.0,120671,33,Female,Married,D00-SP,Support,Amelia Westray
287,144.0,,,2,,medium,0.4203,Left,3.0,115479,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
288,147.0,,0.522608,2,,medium,0.362178,Left,3.0,118588,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
289,296.0,,0.958952,7,,low,0.166429,Left,4.0,122459,53,Female,Married,D00-AD,Admin,Evelyn Tolson
290,281.0,,0.573619,4,,medium,0.53542,Left,6.0,124552,24,Female,Unmarried,,,
291,137.0,,0.528545,2,,low,0.331802,Left,3.0,118352,22,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
292,159.0,1.0,,2,,low,0.468977,Left,3.0,115205,26,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
293,249.0,,0.964928,6,,low,0.153867,Left,4.0,112184,42,Male,Married,D00-SS,Sales,Edward J Bayley
294,154.0,1.0,0.525127,2,,medium,0.45113,Left,3.0,124453,23,Female,Unmarried,D00-PD,Product,Darcy Staines
295,271.0,,0.945909,5,,low,0.846959,Left,5.0,126134,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
296,253.0,,1.0,4,,low,0.795731,Left,5.0,128833,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
297,136.0,,0.503641,2,,medium,0.351784,Left,3.0,129933,24,Female,Unmarried,D00-SP,Support,Amelia Westray
298,269.0,,0.925694,5,,low,0.760691,Left,5.0,127948,24,Female,Unmarried,D00-FN,Finance,Aanchal J
299,133.0,,0.53334,2,,medium,0.326139,Left,3.0,118334,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
300,252.0,,0.898176,5,,low,0.896276,Left,5.0,121673,22,Female,Unmarried,D00-IT,IT,Henry Adey
301,143.0,,0.505161,2,,low,0.417466,Left,3.0,114156,23,Female,Unmarried,D00-IT,IT,Henry Adey
302,275.0,,0.89894,7,,low,0.0863607,Left,4.0,125723,40,Female,Married,D00-SP,Support,Amelia Westray
303,219.0,,0.976371,5,,low,0.86532,Left,5.0,111904,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
304,136.0,,0.486269,2,,medium,0.421147,Left,3.0,114440,39,Male,Married,D00-PD,Product,Darcy Staines
305,263.0,,0.869344,6,,low,0.111513,Left,4.0,124802,47,Female,Married,D00-MT,Marketing,Reuben Swann
306,156.0,,,2,,medium,0.424762,Left,3.0,122198,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
307,307.0,,0.930352,7,,low,0.117907,Left,4.0,120828,36,Female,Married,D00-SP,Support,Amelia Westray
308,274.0,,0.950468,4,,low,0.888559,Left,5.0,121290,24,Female,Unmarried,D00-IT,IT,Henry Adey
309,151.0,,,2,,medium,0.419416,Left,3.0,126157,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
310,244.0,,0.919524,5,,low,0.701672,Left,5.0,122835,22,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
311,148.0,,0.529041,2,,low,0.357894,Left,3.0,114323,24,Female,Unmarried,D00-SP,Support,Amelia Westray
312,155.0,,0.461114,2,,low,0.400453,Left,3.0,123938,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
313,127.0,,0.505487,2,,medium,0.338849,Left,3.0,122116,23,Female,Unmarried,D00-SP,Support,Amelia Westray
314,226.0,,0.860763,4,,medium,0.768132,Left,5.0,124242,25,Female,Unmarried,D00-PD,Product,Darcy Staines
315,159.0,,0.470259,2,,high,0.455563,Left,3.0,127260,24,Female,Unmarried,,,
316,149.0,,0.525145,2,,low,0.397215,Left,3.0,121601,25,Female,Unmarried,D00-SP,Support,Amelia Westray
317,140.0,,0.946863,5,,medium,0.13655,Left,5.0,114532,25,Female,Unmarried,,,
318,232.0,,0.980759,4,,medium,0.825572,Left,5.0,129369,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
319,214.0,,0.487172,4,,medium,0.306061,Left,4.0,119071,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
320,271.0,,0.93057,4,,low,0.775065,Left,5.0,124735,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
321,133.0,,0.542964,2,,low,0.375272,Left,3.0,112477,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
322,225.0,,0.991495,4,,low,0.912214,Left,5.0,110613,25,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
323,127.0,,0.470798,2,,medium,0.426591,Left,3.0,111157,28,Male,Unmarried,D00-IT,IT,Henry Adey
324,142.0,,0.564768,2,,medium,0.349758,Left,3.0,110775,23,Female,Unmarried,D00-PD,Product,Darcy Staines
325,282.0,,0.990687,7,,low,0.120595,Left,4.0,117091,40,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
326,180.0,,0.623574,3,,medium,0.609113,Left,4.0,128215,22,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
327,136.0,,0.600009,2,,low,0.40412,Left,3.0,124490,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
328,255.0,,0.955329,4,,low,0.787524,Left,6.0,118605,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
329,300.0,,0.979651,7,,medium,0.166336,Left,4.0,125757,27,Female,Married,D00-MN,Management,Ellie Trafton
330,252.0,,0.888437,5,,low,0.852599,Left,5.0,112735,25,Female,Unmarried,D00-AD,Admin,Evelyn Tolson
331,309.0,,0.853192,6,,low,0.102148,Left,4.0,118857,43,Female,Married,D00-SP,Support,Amelia Westray
332,144.0,,0.464083,2,,medium,0.405598,Left,3.0,126513,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
333,240.0,,0.849425,4,,medium,0.820867,Left,5.0,129935,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
334,225.0,,0.977501,4,,medium,0.734395,Left,5.0,129829,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
335,159.0,1.0,0.576623,2,,low,0.466212,Left,3.0,119252,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
336,217.0,,0.963093,5,,low,0.821675,Left,5.0,121519,25,Female,Unmarried,D00-SP,Support,Amelia Westray
337,245.0,,1.0,4,,low,0.752076,Left,5.0,117273,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
338,247.0,,0.883274,4,,low,0.881484,Left,6.0,128675,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
339,293.0,,0.808091,6,,low,0.094254,Left,5.0,115302,53,Female,Married,D00-SS,Sales,Edward J Bayley
340,160.0,,0.591197,2,,low,0.418741,Left,3.0,120659,24,Female,Unmarried,D00-FN,Finance,Aanchal J
341,275.0,,1.0,5,,low,0.783389,Left,5.0,119147,24,Female,Unmarried,D00-SP,Support,Amelia Westray
342,246.0,,0.996432,5,,low,0.875615,Left,5.0,124420,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
343,227.0,,0.830078,5,,low,0.780955,Left,5.0,111974,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
344,310.0,,0.858179,7,,medium,0.147125,Left,4.0,124512,27,Female,Married,D00-SS,Sales,Edward J Bayley
345,282.0,,0.830166,7,,low,0.137862,Left,5.0,112664,50,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
346,238.0,,0.595896,4,,medium,0.269952,Left,2.0,116840,25,Female,Unmarried,D00-FN,Finance,Aanchal J
347,301.0,,0.556134,3,,low,0.240336,Left,3.0,116177,42,Male,Married,D00-SP,Support,Amelia Westray
348,142.0,,,2,,low,0.33687,Left,3.0,117984,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
349,261.0,,0.805149,6,,low,0.0817661,Left,4.0,111389,51,Female,Married,D00-SP,Support,Amelia Westray
350,264.0,,0.96422,7,,medium,0.117403,Left,4.0,127340,54,Female,Married,D00-FN,Finance,Aanchal J
351,233.0,,0.971481,4,,low,0.854863,Left,5.0,117960,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
352,177.0,,0.820629,3,,medium,0.681186,Left,4.0,118239,33,Male,Married,,,
353,236.0,,0.853609,4,,medium,0.816641,Left,5.0,118450,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
354,144.0,,0.453524,2,,low,0.40815,Left,3.0,128504,25,Female,Unmarried,D00-FN,Finance,Aanchal J
355,140.0,,0.427874,2,,low,0.492721,Left,3.0,129522,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
356,268.0,,0.794418,6,,low,0.107563,Left,4.0,124522,36,Female,Married,D00-MT,Marketing,Reuben Swann
357,142.0,,0.40006,2,,low,0.369309,Left,3.0,127110,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
358,275.0,,0.781891,5,,medium,0.153319,Left,4.0,120955,23,Female,Unmarried,D00-PD,Product,Darcy Staines
359,307.0,,0.975868,6,,low,0.135755,Left,4.0,113250,40,Female,Married,D00-SS,Sales,Edward J Bayley
360,146.0,,0.557437,2,,medium,0.471105,Left,3.0,114748,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
361,244.0,,0.838858,6,,medium,0.098135,Left,4.0,112923,47,Male,Married,,,
362,255.0,,0.965766,4,,low,0.741425,Left,6.0,117995,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
363,136.0,,0.466807,2,,medium,0.37805,Left,3.0,122121,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
364,181.0,,0.921137,2,,medium,0.894447,Left,5.0,119451,26,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
365,134.0,,0.508337,2,,medium,0.456376,Left,3.0,124194,22,Female,Unmarried,D00-IT,IT,Henry Adey
366,228.0,,0.999017,4,,medium,0.825387,Left,5.0,114099,22,Male,Unmarried,D00-SP,Support,Amelia Westray
367,157.0,,0.496474,2,,low,0.439862,Left,3.0,124157,24,Female,Unmarried,D00-IT,IT,Henry Adey
368,154.0,,,2,,medium,0.449009,Left,3.0,118172,22,Female,Unmarried,D00-FN,Finance,Aanchal J
369,266.0,1.0,0.857333,6,,low,0.107394,Left,4.0,124766,52,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
370,140.0,,0.470909,2,,low,0.375037,Left,3.0,116873,37,Male,Married,D00-SS,Sales,Edward J Bayley
371,283.0,,0.813192,6,,medium,0.0790388,Left,5.0,122717,33,Female,Married,D00-SP,Support,Amelia Westray
372,307.0,,0.905708,7,,low,0.125275,Left,4.0,111323,48,Male,Married,D00-IT,IT,Henry Adey
373,269.0,,0.961684,5,,medium,0.723119,Left,5.0,114089,46,Male,Married,D00-SS,Sales,Edward J Bayley
374,165.0,,0.826183,6,,low,0.509311,Left,6.0,112629,31,Female,Married,D00-SP,Support,Amelia Westray
375,288.0,,0.957496,6,,medium,0.0684884,Left,4.0,115500,33,Female,Married,D00-SP,Support,Amelia Westray
376,257.0,,0.954546,5,,medium,0.824469,Left,5.0,122570,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
377,279.0,,0.97356,6,,low,0.147722,Left,4.0,124711,40,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
378,258.0,,0.94184,5,,low,0.909107,Left,5.0,122095,25,Female,Unmarried,D00-SP,Support,Amelia Westray
379,284.0,,0.926052,6,,low,0.0840148,Left,4.0,113351,46,Female,Married,D00-SS,Sales,Edward J Bayley
380,236.0,,0.892227,5,,low,0.869753,Left,5.0,123220,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
381,156.0,,0.427001,2,,low,0.494285,Left,3.0,115417,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
382,249.0,,0.814469,5,,low,0.713844,Left,5.0,125904,22,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
383,192.0,,1.0,4,,low,0.198123,Left,4.0,124465,24,Female,Unmarried,D00-FN,Finance,Aanchal J
384,146.0,,0.446707,2,,low,0.396179,Left,3.0,115254,24,Female,Unmarried,D00-SP,Support,Amelia Westray
385,301.0,,0.816023,6,,medium,0.0735235,Left,5.0,115638,40,Female,Married,D00-IT,IT,Henry Adey
386,144.0,,0.469745,2,,low,0.384879,Left,3.0,127161,24,Female,Unmarried,D00-FN,Finance,Aanchal J
387,154.0,,,2,,low,0.420521,Left,3.0,114108,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
388,279.0,,0.832246,6,,low,0.0503368,Left,4.0,121046,38,Female,Married,D00-SS,Sales,Edward J Bayley
389,149.0,,0.579038,2,,low,0.417611,Left,3.0,127338,22,Female,Unmarried,D00-SP,Support,Amelia Westray
390,136.0,,0.488114,2,,low,0.393449,Left,3.0,121149,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
391,282.0,,0.85579,6,,medium,0.131401,Left,4.0,122464,45,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
392,151.0,,,2,,low,0.419818,Left,3.0,127269,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
393,287.0,,0.821559,5,,low,0.145731,Left,4.0,119538,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
394,127.0,1.0,0.532574,2,,low,0.397773,Left,3.0,123276,24,Female,Unmarried,D00-SP,Support,Amelia Westray
395,132.0,,0.485557,2,,low,0.445789,Left,3.0,126260,22,Female,Unmarried,D00-PR,Procurement,Louie Viles
396,286.0,,0.864143,7,,low,0.0967901,Left,4.0,122641,26,Female,Married,D00-SS,Sales,Edward J Bayley
397,286.0,,0.84759,6,,low,0.0864551,Left,4.0,128130,29,Female,Married,D00-SP,Support,Amelia Westray
398,148.0,1.0,0.48607,2,,low,0.357934,Left,3.0,116753,25,Female,Unmarried,D00-MT,Marketing,Reuben Swann
399,245.0,,0.944478,5,,medium,0.920771,Left,5.0,129529,23,Female,Unmarried,D00-SP,Support,Amelia Westray
400,264.0,,0.875616,6,,medium,0.0635948,Left,4.0,125654,27,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
401,272.0,,0.804361,5,,medium,0.845383,Left,6.0,112942,24,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
402,257.0,,0.971011,5,,low,0.829357,Left,6.0,123989,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
403,253.0,,0.850341,6,,medium,0.112386,Left,4.0,120746,43,Female,Married,D00-SS,Sales,Edward J Bayley
404,275.0,,0.803078,7,,medium,0.138814,Left,4.0,122893,38,Female,Married,D00-SP,Support,Amelia Westray
405,247.0,,0.587022,2,,medium,0.0951208,Left,4.0,117383,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
406,131.0,,0.520728,2,,low,0.413425,Left,3.0,121681,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
407,140.0,,0.45402,2,,medium,0.334903,Left,3.0,118365,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
408,267.0,,0.785357,5,,low,0.927001,Left,5.0,119515,22,Female,Unmarried,D00-IT,IT,Henry Adey
409,135.0,,0.543421,2,,low,0.423005,Left,3.0,115657,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
410,250.0,,0.913081,5,,medium,0.172889,Left,4.0,114488,24,Female,Unmarried,D00-AD,Admin,Evelyn Tolson
411,258.0,,0.935496,5,,low,0.860482,Left,5.0,120295,23,Female,Unmarried,D00-SP,Support,Amelia Westray
412,126.0,,,2,,low,,Left,,115235,24,Female,Unmarried,D00-TP,Temp,Micheal Zachrey
413,148.0,,0.524534,2,,low,0.411353,Left,3.0,112782,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
414,254.0,,0.906772,5,,low,0.768442,Left,6.0,116244,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
415,269.0,,0.931232,7,,medium,0.141092,Left,4.0,122390,43,Female,Married,D00-FN,Finance,Aanchal J
416,130.0,,0.419646,2,,low,0.386689,Left,3.0,113346,24,Female,Unmarried,D00-FN,Finance,Aanchal J
417,151.0,,,2,,medium,0.321574,Left,3.0,118920,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
418,148.0,,0.525892,2,,low,0.410287,Left,3.0,116048,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
419,276.0,,0.850814,7,,low,0.0662955,Left,4.0,126572,47,Female,Married,D00-FN,Finance,Aanchal J
420,153.0,,0.515227,2,,low,0.338424,Left,3.0,123074,25,Female,Unmarried,D00-SP,Support,Amelia Westray
421,147.0,,0.494166,2,,medium,0.480487,Left,3.0,111152,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
422,152.0,,0.500077,2,,medium,0.373492,Left,3.0,111963,50,Male,Married,D00-SS,Sales,Edward J Bayley
423,309.0,,0.901192,6,,medium,0.134758,Left,4.0,112823,57,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
424,131.0,1.0,,2,,medium,0.326496,Left,3.0,113714,24,Female,Unmarried,,,
425,255.0,1.0,0.993674,4,,low,0.937376,Left,5.0,123512,24,Female,Unmarried,D00-IT,IT,Henry Adey
426,232.0,,0.881695,5,,low,0.881382,Left,5.0,121530,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
427,245.0,,0.919795,6,,low,0.0921256,Left,4.0,121283,26,Female,Married,D00-IT,IT,Henry Adey
428,149.0,,0.591047,2,,low,0.477208,Left,3.0,126495,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
429,130.0,,,2,,low,0.357568,Left,3.0,118109,47,Female,Married,D00-SS,Sales,Edward J Bayley
430,223.0,,0.975591,4,,low,0.742119,Left,6.0,114758,23,Female,Unmarried,D00-SP,Support,Amelia Westray
431,155.0,,0.528359,2,,medium,0.438285,Left,3.0,123446,23,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
432,309.0,,0.863702,6,,medium,0.159876,Left,4.0,127385,37,Female,Married,D00-SS,Sales,Edward J Bayley
433,150.0,,0.5594,2,,low,0.444264,Left,3.0,127519,22,Female,Unmarried,,,
434,267.0,,1.0,4,,low,0.82105,Left,5.0,126598,23,Female,Unmarried,D00-PD,Product,Darcy Staines
435,239.0,,0.853945,5,,low,0.863081,Left,5.0,114078,24,Female,Unmarried,D00-SP,Support,Amelia Westray
436,140.0,,0.462999,2,,low,0.351448,Left,3.0,121547,23,Female,Unmarried,D00-IT,IT,Henry Adey
437,274.0,,0.754134,6,,medium,0.0671842,Left,4.0,110267,48,Female,Married,D00-SP,Support,Amelia Westray
438,219.0,,0.833569,5,,low,0.845179,Left,5.0,122877,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
439,292.0,,0.771532,6,1.0,low,0.0644347,Left,4.0,112342,27,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
440,254.0,,1.0,5,,low,0.787197,Left,5.0,114883,35,Male,Married,D00-SS,Sales,Edward J Bayley
441,140.0,,0.450076,2,,low,0.355018,Left,3.0,113755,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
